head_id:token,relation_id:token,tail_id:token
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:RAHAYU_STEAK
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:Rumah_Makan_Pintu_Batu
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:RM_MARISA_DONGANTA_KHAS_BATAK
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:RM_Singgalang_sihiong
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:RM._Khas_Batak_Monalisa
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:Tabo_seafood_Balige
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:Meat_Toba_Resto
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:Tampubolon_Lbn_Atas
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:Foodpedia_Balige
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:Hidangan_Muslim_Rumah_Makan_CHARISSA
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,"res:Rm_Tona_""Masakan_Khas_Batak"""
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:Tao_Tio_Coffee_and_Resto
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:Cabang_cafe_bungsu
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:Cafè_WakuWaku_Toba
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,"res:Kedai_Bakmi_""Bahagia""_/_""Sukaria"""
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:RM._Siganupari_Ajibata
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:KFC_Balige
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:Rm.Mariboto
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:Sihar_resto_&_coffee
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:PADELTA_lapo
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:Rumah_Makan_Khas_Batak_TOBA_SAMOSIR
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:Warung_Kembar_(KHAS_BATAK)
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:Rumah_Makan_Sigiring_Giring
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:Balige_Seafood
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:Rumah_Makan_BOIMA_2_(Khas_Batak)_laguboti
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:AQUINO_CAFE
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:Chinese_Food_&_Mie_Pangsit_Ong
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:Ziliwu_Kitchen_sitoluama
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:Boruku_balige
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:Agatha_Space_Balige
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:RM_Khas_Batak_REVA_sigumpar
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:Rumah_Makan_Muslim_Hafizah_laguboti
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:Kopi_Partungkoan_Balige
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,"res:RESTO_&_HOMESTAY_LUMBAN_BULBUL_83XC+4GP,_Jalan,_Sibola_Hotangsas,_Toba,_North_Sumatra"
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:rumah_makan_babi_panggang_karo_arih_ersada_laguboti
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,"res:BPK_95P2+9M3,_Sitoluama,_Kec._Laguboti,_Toba,_Sumatera_Utara"
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:OS_COFFEE_cafe_&_resto_laguboti
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:Rumah_Makan_Khas_Batak_Lamhot_balige
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:RM._GOMGOM_KHAS_BATAK_balige
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,"res:Rumah_Makan_Muslim_Berkah_Rumah_Makan_Muslim_Berkah_Jl._Sisingamangaraja_No.81,_Balige_II,_Kec._Balige,_Toba,_Sumatera_Utara_22312"
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,"res:Parhitean_Parhitean_H87P+F2W,_Hitetano,_Kec._Habinsaran,_Toba,_Sumatera_Utara_22383"
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:Kedai_Bakmi_Laris_balige
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:Lapo_Parratusan_sigumpar
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:Lapo_Parratusan_sigumpar
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:AQUINO_MARITO
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:ASIDO_HOMESTAY
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:FAMILY_HOMESTAY_toba
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:HOMESTAY_CHRISTIAN
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:Penginapan_Dion
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:HASIAN_HOMESTAY
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:Helena_homestay
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:KASIH_HOMESTAY
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:Penginapan_Nael_Jaya
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:HOMESTAY_OP.MARTAHAN_toba
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:HOTEL_ALMON_SARI_toba
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:HOTEL_ITA_toba
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:HOTEL_NABASA_toba
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:HOTEL_OMPU_HERTI_toba
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:HOTEL_SANTO_DJAYA_toba
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:HOTRONA_HOTEL
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:JS_HOTEL_toba
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:KARISMA_RESIDENCE_toba
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:LORO_SAI_HOMESTAY_toba
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:Maniur_homestay_toba
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:MESS_PEMPROVSU_BALIGE_toba
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:MUTIARA_BALIGE_HOTEL_toba
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:Nauli_Inn_toba
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,"res:Bobocabin_Kaldera,_Toba"
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:PENGINAPAN_MARTOGI_toba
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:PONDOK_SILIWANGI_toba
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:PUDAN_RESIDENCE_toba
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:RAP_HOTEL_toba
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:SINOK_HOMESTAY_toba
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:SOVONTA_HOTEL_toba
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:STAR_BEACH_HOTEL_toba
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:Pondok_Berata_Dapdap
res:Ririn_Kitchen_Kaldera_Toba,dbo:sameCategoryAs,res:Toba_Rose_toba
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:Toba_Seafood_Tumpah_Millenial
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:RM_/_Lapo_Kodian_Toba_Laguboti
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:RAHAYU_STEAK
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:Rumah_Makan_Pintu_Batu
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:RM_MARISA_DONGANTA_KHAS_BATAK
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:RM_Singgalang_sihiong
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:RM._Khas_Batak_Monalisa
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:Tabo_seafood_Balige
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:Meat_Toba_Resto
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:Tampubolon_Lbn_Atas
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:Foodpedia_Balige
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:Hidangan_Muslim_Rumah_Makan_CHARISSA
res:Rumah_Makan_Panca,dbo:sameCategoryAs,"res:Rm_Tona_""Masakan_Khas_Batak"""
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:Tao_Tio_Coffee_and_Resto
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:Cabang_cafe_bungsu
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:Cafè_WakuWaku_Toba
res:Rumah_Makan_Panca,dbo:sameCategoryAs,"res:Kedai_Bakmi_""Bahagia""_/_""Sukaria"""
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:RM._Siganupari_Ajibata
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:KFC_Balige
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:Rm.Mariboto
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:Sihar_resto_&_coffee
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:PADELTA_lapo
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:Rumah_Makan_Khas_Batak_TOBA_SAMOSIR
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:Warung_Kembar_(KHAS_BATAK)
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:Rumah_Makan_Sigiring_Giring
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:Balige_Seafood
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:Rumah_Makan_BOIMA_2_(Khas_Batak)_laguboti
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:AQUINO_CAFE
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:Chinese_Food_&_Mie_Pangsit_Ong
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:Ziliwu_Kitchen_sitoluama
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:Boruku_balige
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:Agatha_Space_Balige
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:RM_Khas_Batak_REVA_sigumpar
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:Rumah_Makan_Muslim_Hafizah_laguboti
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:Kopi_Partungkoan_Balige
res:Rumah_Makan_Panca,dbo:sameCategoryAs,"res:RESTO_&_HOMESTAY_LUMBAN_BULBUL_83XC+4GP,_Jalan,_Sibola_Hotangsas,_Toba,_North_Sumatra"
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:rumah_makan_babi_panggang_karo_arih_ersada_laguboti
res:Rumah_Makan_Panca,dbo:sameCategoryAs,"res:BPK_95P2+9M3,_Sitoluama,_Kec._Laguboti,_Toba,_Sumatera_Utara"
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:OS_COFFEE_cafe_&_resto_laguboti
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:Rumah_Makan_Khas_Batak_Lamhot_balige
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:RM._GOMGOM_KHAS_BATAK_balige
res:Rumah_Makan_Panca,dbo:sameCategoryAs,"res:Rumah_Makan_Muslim_Berkah_Rumah_Makan_Muslim_Berkah_Jl._Sisingamangaraja_No.81,_Balige_II,_Kec._Balige,_Toba,_Sumatera_Utara_22312"
res:Rumah_Makan_Panca,dbo:sameCategoryAs,"res:Parhitean_Parhitean_H87P+F2W,_Hitetano,_Kec._Habinsaran,_Toba,_Sumatera_Utara_22383"
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:Kedai_Bakmi_Laris_balige
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:Lapo_Parratusan_sigumpar
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:Lapo_Parratusan_sigumpar
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:AQUINO_MARITO
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:ASIDO_HOMESTAY
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:FAMILY_HOMESTAY_toba
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:HOMESTAY_CHRISTIAN
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:Penginapan_Dion
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:HASIAN_HOMESTAY
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:Helena_homestay
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:KASIH_HOMESTAY
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:Penginapan_Nael_Jaya
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:HOMESTAY_OP.MARTAHAN_toba
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:HOTEL_ALMON_SARI_toba
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:HOTEL_ITA_toba
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:HOTEL_NABASA_toba
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:HOTEL_OMPU_HERTI_toba
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:HOTEL_SANTO_DJAYA_toba
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:HOTRONA_HOTEL
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:JS_HOTEL_toba
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:KARISMA_RESIDENCE_toba
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:LORO_SAI_HOMESTAY_toba
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:Maniur_homestay_toba
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:MESS_PEMPROVSU_BALIGE_toba
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:MUTIARA_BALIGE_HOTEL_toba
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:Nauli_Inn_toba
res:Rumah_Makan_Panca,dbo:sameCategoryAs,"res:Bobocabin_Kaldera,_Toba"
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:PENGINAPAN_MARTOGI_toba
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:PONDOK_SILIWANGI_toba
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:PUDAN_RESIDENCE_toba
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:RAP_HOTEL_toba
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:SINOK_HOMESTAY_toba
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:SOVONTA_HOTEL_toba
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:STAR_BEACH_HOTEL_toba
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:Pondok_Berata_Dapdap
res:Rumah_Makan_Panca,dbo:sameCategoryAs,res:Toba_Rose_toba
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:RM_/_Lapo_Kodian_Toba_Laguboti
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:RAHAYU_STEAK
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:Rumah_Makan_Pintu_Batu
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:RM_MARISA_DONGANTA_KHAS_BATAK
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:RM_Singgalang_sihiong
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:RM._Khas_Batak_Monalisa
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:Tabo_seafood_Balige
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:Meat_Toba_Resto
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:Tampubolon_Lbn_Atas
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:Foodpedia_Balige
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:Hidangan_Muslim_Rumah_Makan_CHARISSA
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,"res:Rm_Tona_""Masakan_Khas_Batak"""
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:Tao_Tio_Coffee_and_Resto
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:Cabang_cafe_bungsu
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:Cafè_WakuWaku_Toba
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,"res:Kedai_Bakmi_""Bahagia""_/_""Sukaria"""
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:RM._Siganupari_Ajibata
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:KFC_Balige
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:Rm.Mariboto
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:Sihar_resto_&_coffee
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:PADELTA_lapo
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:Rumah_Makan_Khas_Batak_TOBA_SAMOSIR
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:Warung_Kembar_(KHAS_BATAK)
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:Rumah_Makan_Sigiring_Giring
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:Balige_Seafood
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:Rumah_Makan_BOIMA_2_(Khas_Batak)_laguboti
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:AQUINO_CAFE
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:Chinese_Food_&_Mie_Pangsit_Ong
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:Ziliwu_Kitchen_sitoluama
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:Boruku_balige
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:Agatha_Space_Balige
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:RM_Khas_Batak_REVA_sigumpar
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:Rumah_Makan_Muslim_Hafizah_laguboti
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:Kopi_Partungkoan_Balige
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,"res:RESTO_&_HOMESTAY_LUMBAN_BULBUL_83XC+4GP,_Jalan,_Sibola_Hotangsas,_Toba,_North_Sumatra"
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:rumah_makan_babi_panggang_karo_arih_ersada_laguboti
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,"res:BPK_95P2+9M3,_Sitoluama,_Kec._Laguboti,_Toba,_Sumatera_Utara"
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:OS_COFFEE_cafe_&_resto_laguboti
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:Rumah_Makan_Khas_Batak_Lamhot_balige
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:RM._GOMGOM_KHAS_BATAK_balige
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,"res:Rumah_Makan_Muslim_Berkah_Rumah_Makan_Muslim_Berkah_Jl._Sisingamangaraja_No.81,_Balige_II,_Kec._Balige,_Toba,_Sumatera_Utara_22312"
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,"res:Parhitean_Parhitean_H87P+F2W,_Hitetano,_Kec._Habinsaran,_Toba,_Sumatera_Utara_22383"
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:Kedai_Bakmi_Laris_balige
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:Lapo_Parratusan_sigumpar
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:Lapo_Parratusan_sigumpar
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:AQUINO_MARITO
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:ASIDO_HOMESTAY
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:FAMILY_HOMESTAY_toba
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:HOMESTAY_CHRISTIAN
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:Penginapan_Dion
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:HASIAN_HOMESTAY
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:Helena_homestay
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:KASIH_HOMESTAY
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:Penginapan_Nael_Jaya
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:HOMESTAY_OP.MARTAHAN_toba
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:HOTEL_ALMON_SARI_toba
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:HOTEL_ITA_toba
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:HOTEL_NABASA_toba
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:HOTEL_OMPU_HERTI_toba
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:HOTEL_SANTO_DJAYA_toba
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:HOTRONA_HOTEL
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:JS_HOTEL_toba
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:KARISMA_RESIDENCE_toba
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:LORO_SAI_HOMESTAY_toba
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:Maniur_homestay_toba
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:MESS_PEMPROVSU_BALIGE_toba
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:MUTIARA_BALIGE_HOTEL_toba
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:Nauli_Inn_toba
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,"res:Bobocabin_Kaldera,_Toba"
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:PENGINAPAN_MARTOGI_toba
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:PONDOK_SILIWANGI_toba
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:PUDAN_RESIDENCE_toba
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:RAP_HOTEL_toba
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:SINOK_HOMESTAY_toba
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:SOVONTA_HOTEL_toba
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:STAR_BEACH_HOTEL_toba
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:Pondok_Berata_Dapdap
res:Toba_Seafood_Tumpah_Millenial,dbo:sameCategoryAs,res:Toba_Rose_toba
res:RM_/_Lapo_Kodian_Toba_Laguboti,dbo:sameCategoryAs,res:RAHAYU_STEAK
res:RM_/_Lapo_Kodian_Toba_Laguboti,dbo:sameCategoryAs,res:Rumah_Makan_Pintu_Batu
res:RM_/_Lapo_Kodian_Toba_Laguboti,dbo:sameCategoryAs,res:RM_MARISA_DONGANTA_KHAS_BATAK
res:RM_/_Lapo_Kodian_Toba_Laguboti,dbo:sameCategoryAs,res:RM_Singgalang_sihiong
res:RM_/_Lapo_Kodian_Toba_Laguboti,dbo:sameCategoryAs,res:RM._Khas_Batak_Monalisa
res:RM_/_Lapo_Kodian_Toba_Laguboti,dbo:sameCategoryAs,res:Tabo_seafood_Balige
res:RM_/_Lapo_Kodian_Toba_Laguboti,dbo:sameCategoryAs,res:Meat_Toba_Resto
res:RM_/_Lapo_Kodian_Toba_Laguboti,dbo:sameCategoryAs,res:Tampubolon_Lbn_Atas
res:RM_/_Lapo_Kodian_Toba_Laguboti,dbo:sameCategoryAs,res:Foodpedia_Balige
res:RM_/_Lapo_Kodian_Toba_Laguboti,dbo:sameCategoryAs,res:Hidangan_Muslim_Rumah_Makan_CHARISSA
res:RM_/_Lapo_Kodian_Toba_Laguboti,dbo:sameCategoryAs,"res:Rm_Tona_""Masakan_Khas_Batak"""
res:RM_/_Lapo_Kodian_Toba_Laguboti,dbo:sameCategoryAs,res:Tao_Tio_Coffee_and_Resto
res:RM_/_Lapo_Kodian_Toba_Laguboti,dbo:sameCategoryAs,res:Cabang_cafe_bungsu
res:RM_/_Lapo_Kodian_Toba_Laguboti,dbo:sameCategoryAs,res:Cafè_WakuWaku_Toba
res:RM_/_Lapo_Kodian_Toba_Laguboti,dbo:sameCategoryAs,"res:Kedai_Bakmi_""Bahagia""_/_""Sukaria"""
res:RM_/_Lapo_Kodian_Toba_Laguboti,dbo:sameCategoryAs,res:RM._Siganupari_Ajibata
res:RM_/_Lapo_Kodian_Toba_Laguboti,dbo:sameCategoryAs,res:KFC_Balige
res:RM_/_Lapo_Kodian_Toba_Laguboti,dbo:sameCategoryAs,res:Rm.Mariboto
res:RM_/_Lapo_Kodian_Toba_Laguboti,dbo:sameCategoryAs,res:Sihar_resto_&_coffee
res:RM_/_Lapo_Kodian_Toba_Laguboti,dbo:sameCategoryAs,res:PADELTA_lapo
