user_id:token,item_id:token,rating:float
P58OIFMRR674,TOBAWISA00006,1
P7M70BS05R04,TOBAWISA00006,1
PZ8Q07XBEZO2,TOBAWISA00006,1
PR0NPU8O5HG9,TOBAWISA00006,1
PHUGYNZTDMZ4,TOBAWISA00006,1
PGOU50S86OH7,TOBAWISA00006,1
PRLDD54058U5,TOBAWISA00006,1
PMSQRUY6DX36,TOBAWISA00006,1
PMTKZLQYHB83,TOBAWISA00006,1
PLAD1IDJUKF0,TOBAWISA00006,1
PVMEI8C50ER5,TOBAWISA00006,1
PJBEW3M242H8,TOBAWISA00006,1
PUA59ON5BH07,TOBAWISA00006,1
P1KQP1BXJN43,TOBAWISA00006,1
PE0GJ7BLTEE3,TOBAWISA00006,1
PK20Q28JM944,TOBAWISA00006,1
PCD8UTMWXI18,TOBAWISA00006,1
PZWKBFBAXA56,TOBAWISA00006,1
PFA2CEYLBSF5,TOBAWISA00006,1
PHHLWRCK2OJ7,TOBAWISA00006,1
P94GK2MCLI93,TOBAWISA00006,1
P19YXOMTIYD2,TOBAWISA00006,1
PG1FW4HNMYZ2,TOBAWISA00006,1
PCMRSECRHCQ7,TOBAWISA00006,1
P0MIO5OYURB3,TOBAWISA00006,1
PY2H9QGS2IX2,TOBAWISA00006,1
PR2DNQBKBAO1,TOBAWISA00006,1
PQLRI2ZR91E9,TOBAWISA00006,1
PUA5XZX1CKQ7,TOBAWISA00006,1
PM0NJBDUD5J8,TOBAWISA00006,1
P8I4MQNGHZC8,TOBAWISA00006,1
PFITC4F7TOL4,TOBAWISA00006,1
P6LIOUXVTDS3,TOBAWISA00006,1
P6VXZL0H1BV2,TOBAWISA00006,1
PIEEL3GJPT54,TOBAWISA00006,1
PBF1FXWCEV73,TOBAWISA00006,1
PK0WJDDBPVI7,TOBAWISA00006,1
PVB4SRSSWA04,TOBAWISA00006,1
PUT1NHVJK3T7,TOBAWISA00006,1
PHD8HZGBQEL7,TOBAWISA00006,1
P96BH6BSKFK3,TOBAWISA00006,1
PIC5KDH0LU47,TOBAWISA00006,1
PE9GYRDNLQE7,TOBAWISA00006,1
P35WYW9RYQZ2,TOBAWISA00006,1
PZK9IXPTYX17,TOBAWISA00006,1
P7Y9DGZILY86,TOBAWISA00006,1
PZRV5LHB5OD2,TOBAWISA00006,1
PXB7G12UJC41,TOBAWISA00006,1
P8KG9Y9HTNJ0,TOBAWISA00006,1
PX1X62QKDF40,TOBAWISA00006,1
PSG6YSUWF986,TOBAWISA00006,1
PQ5M4CD10S44,TOBAWISA00006,1
P7RXHY34EDY7,TOBAWISA00006,1
PA01K5KIE3O2,TOBAWISA00006,1
P9E7M4EK8904,TOBAWISA00006,1
PZVFKMM1LPN0,TOBAWISA00006,1
PF5SQ24B0C73,TOBAWISA00006,1
PGHFOV7PFB44,TOBAWISA00006,1
PIDLX0OWBAB6,TOBAWISA00006,1
PWOY52SJLGX2,TOBAWISA00006,1
PDN6OWWZKMU5,TOBAWISA00006,1
PAO5N3X0N2Q6,TOBAWISA00006,1
P7IK155EI7X9,TOBAWISA00006,1
PZGR9W5J34P4,TOBAWISA00006,1
PWBMYYB9W070,TOBAWISA00006,1
P6IXMDQ77A18,TOBAWISA00006,1
PZLIKHK2T102,TOBAWISA00006,1
PTQWGLX05K24,TOBAWISA00006,1
PFDGPIW85DP9,TOBAWISA00006,1
PV1Q1UEW3BU1,TOBAWISA00006,1
PJP49Y7AQK48,TOBAWISA00006,1
PDVF2JN03HZ1,TOBAWISA00006,1
P57VKCSN9R92,TOBAWISA00006,1
P4NQQCJ9NIC2,TOBAWISA00006,1
PBOY44E6WKE6,TOBAWISA00006,1
PL002CEQEZF4,TOBAWISA00006,1
PFMFHNP6ZER8,TOBAWISA00006,1
P5G9VS8I40J6,TOBAWISA00006,1
P8D9Q1TY0B34,TOBAWISA00006,1
P64AXQTJ9PN0,TOBAWISA00006,1
PFDI4YK02OH0,TOBAWISA00006,1
PLXR60WK0659,TOBAWISA00006,1
PV80DT960L84,TOBAWISA00006,1
PZM2TTUXCS72,TOBAWISA00006,1
P4R1D6SY78S2,TOBAWISA00006,1
P8QGEAU51QV7,TOBAWISA00006,1
PDVN0BIWMFT8,TOBAWISA00006,1
PWKKBAWAZQF8,TOBAWISA00006,1
PZTQ1QUIUO63,TOBAWISA00006,1
P124PDPH3LS2,TOBAWISA00006,1
PO06HGA2VZQ0,TOBAWISA00006,1
PM8F53GF3BA2,TOBAWISA00006,1
PZMOK44O9EO2,TOBAWISA00006,1
P0PKJ1K5FQP6,TOBAWISA00006,1
PJDSZUZU24D2,TOBAWISA00006,1
PR1VKUS9CHF3,TOBAWISA00006,1
PN6UVKTB8GG6,TOBAWISA00006,1
PRCLWWOK1A11,TOBAWISA00006,1
PQ330FF109K0,TOBAWISA00006,1
P4XAIPL4NOZ9,TOBAWISA00006,1
P5J7IGB9XBI5,TOBAWISA00006,1
P9ZO8RNIIFU4,TOBAWISA00006,1
PSW0UARBL6I0,TOBAWISA00006,1
PJ36SH8TRIN9,TOBAWISA00006,1
PIM2GJKZM6L4,TOBAWISA00006,1
P1TXUNMB2DT8,TOBAWISA00006,1
PQX4JD12H0Y1,TOBAWISA00006,1
PVGXT39PTR66,TOBAWISA00006,1
P5THIKOZ7ZL6,TOBAWISA00006,1
PCRCBDT07NZ4,TOBAWISA00006,1
P510NTZU02T8,TOBAWISA00006,1
PPBJRMFOTVZ2,TOBAWISA00006,1
PII7NTGF31V6,TOBAWISA00006,1
PRIINQXSNSY2,TOBAWISA00006,1
P83UAWOX5EO1,TOBAWISA00006,1
PLURRPMO2XF7,TOBAWISA00006,1
PAU64FWW1IS8,TOBAWISA00006,1
P78T1JT74QA1,TOBAWISA00006,1
P1J5BAAH6Z36,TOBAWISA00006,1
P60W7UXJBXO5,TOBAWISA00006,1
PNBCKWY66410,TOBAWISA00006,1
P4CHWMT18E21,TOBAWISA00006,1
PG3RXHHJJ846,TOBAWISA00006,1
PDHQZND1N657,TOBAWISA00006,1
PB53JSN9PI68,TOBAWISA00006,1
PLYPIVOVD1B4,TOBAWISA00006,1
PFKXS66AEOI4,TOBAWISA00006,1
POB6UHESH3H6,TOBAWISA00006,1
PS0RG4U8OW42,TOBAWISA00006,1
PIMFSZPDIXH7,TOBAWISA00006,1
PCYUZWTAKHD2,TOBAWISA00006,1
POKAC7SE6SI3,TOBAWISA00006,1
PWUSHG1RTBD2,TOBAWISA00006,1
PZ0A2XYQC566,TOBAWISA00006,1
PVEH9X5CQSK9,TOBAWISA00006,1
PUKQJ8W53OF1,TOBAWISA00006,1
PFPUDWVHXB52,TOBAWISA00006,1
PQIHXUSKUZV6,TOBAWISA00006,1
PLYOS8MHZ5J8,TOBAWISA00006,1
PZQ5RJNE71A0,TOBAWISA00006,1
PFWGUCA259L3,TOBAWISA00006,1
PVMNMW4SNV00,TOBAWISA00006,1
PD08LSJ5S2E5,TOBAWISA00006,1
PNTA6HMRUOU5,TOBAWISA00006,1
PLPDIQW91W27,TOBAWISA00006,1
PQ70UOUG9DG2,TOBAWISA00006,1
PNZ4RZKN4U20,TOBAWISA00006,1
PHGYRVR2KK19,TOBAWISA00006,1
PCX8087YQEL6,TOBAWISA00006,1
PDIR3VJN5IH7,TOBAWISA00006,1
P9F349A96V37,TOBAWISA00006,1
PB07N7EWO442,TOBAWISA00006,1
PAZ6UQ64D300,TOBAWISA00006,1
PCETX1KOV2G5,TOBAWISA00006,1
PN0OZP2ZA3K4,TOBAWISA00006,1
PYVFV4E2A6Q6,TOBAWISA00006,1
PUA5RZWIQBI2,TOBAWISA00006,1
PQDNGAHZRNE4,TOBAWISA00006,1
P201TLM7D1G8,TOBAWISA00006,1
PXA2UGT6GEL1,TOBAWISA00006,1
PYFMC7XQQV74,TOBAWISA00006,1
PK2CYRC1K330,TOBAWISA00006,1
P0F4C9P3TG58,TOBAWISA00006,1
PN9M2UMI85Y8,TOBAWISA00006,1
PBPGRK8848V4,TOBAWISA00006,1
PM7NZ6F79UW4,TOBAWISA00006,1
P315673DO0C5,TOBAWISA00006,1
PH1EHLW7E1T9,TOBAWISA00006,1
PNZP6PINLMN5,TOBAWISA00006,1
PWYQDFFHIZ96,TOBAWISA00006,1
P1JOLW0RI9E1,TOBAWISA00006,1
PG0BGL0IOTM6,TOBAWISA00006,1
PQ5V4O1HX704,TOBAWISA00006,1
P4QEONGJQZD6,TOBAWISA00006,1
PXIICZPJA806,TOBAWISA00006,1
P8O7HA1TSG83,TOBAWISA00006,1
PQLVJPN464V0,TOBAWISA00006,1
PHHRA1TORXQ8,TOBAWISA00006,1
P29XJA8HMV62,TOBAWISA00006,1
PD48RIK6JYN8,TOBAWISA00006,1
POF15ZL5M6J1,TOBAWISA00006,1
PLUIHR7FBSZ2,TOBAWISA00006,1
PCNHAT3NC007,TOBAWISA00006,1
PTDJ49MPZ7G6,TOBAWISA00006,1
PM6HUBQV85V0,TOBAWISA00006,1
PDZMLTJ1WLJ7,TOBAWISA00006,1
PKC09RN2JEX5,TOBAWISA00006,1
PG0J8FWL6Y08,TOBAWISA00006,1
PV81YTR482L5,TOBAWISA00006,1
P3BC57A3VKO3,TOBAWISA00006,1
P4H5H8DNGNI8,TOBAWISA00006,1
PCJIT6YXBRO5,TOBAWISA00006,1
P7QP47FMO533,TOBAWISA00006,1
PM6R9RAG5Q72,TOBAWISA00006,1
P2DL0BWZ93H2,TOBAWISA00006,1
PAG6L5LVXYF2,TOBAWISA00006,1
PSUV0QUXHOD3,TOBAWISA00006,1
PKUMY10P5B19,TOBAWISA00006,1
PPWPSBTAS8J1,TOBAWISA00006,1
P4YFRK0XN6Y9,TOBAWISA00006,1
PX6VAVWGE887,TOBAWISA00006,1
PP2EFE1I7IX9,TOBAWISA00006,1
P1ADA2X260Q2,TOBAWISA00006,1
P8X5Z9SO2LD5,TOBAWISA00006,1
PI6835N2M267,TOBAWISA00006,1
PPBBKRBLW5W3,TOBAWISA00006,1
PLIGJUDL0WY1,TOBAWISA00006,1
PPCMKCJXVDA1,TOBAWISA00006,1
PGKTHDFQ6C75,TOBAWISA00006,1
P97Q89EJ8Z11,TOBAWISA00006,1
PTVUYHDOKAE8,TOBAWISA00006,1
PHDTEWDJBUX3,TOBAWISA00006,1
P71OD0PCBPS0,TOBAWISA00006,1
P3QRKTCFF838,TOBAWISA00006,1
PKRBBNSUX4L3,TOBAWISA00006,1
P0TEG4VA2IX0,TOBAWISA00006,1
PT3T7IE15PU2,TOBAWISA00006,1
PEEK4TCHL0D5,TOBAWISA00006,1
PTET19C7RWZ7,TOBAWISA00006,1
PPJGHWEGU8K6,TOBAWISA00006,1
PMT3EC0K6OD2,TOBAWISA00006,1
PXER4TX671O3,TOBAWISA00006,1
PBMKCZHP5815,TOBAWISA00006,1
PUABL0R09X38,TOBAWISA00006,1
PCZU52NF9CN9,TOBAWISA00006,1
PWT3NN8CTGU4,TOBAWISA00006,1
PRHIGMDTSZ33,TOBAWISA00006,1
PJTTQASJ25C1,TOBAWISA00006,1
PS9X63SRDNF9,TOBAWISA00006,1
P84ZJ1O14UE5,TOBAWISA00006,1
P865TV5VGOL4,TOBAWISA00006,1
P0E3Y4G0PDF9,TOBAWISA00006,1
P6V3GZVOGKN3,TOBAWISA00006,1
PSRVYJZK90X2,TOBAWISA00006,1
PPAJQ6VR7HL5,TOBAWISA00006,1
PZUSH5VQ4UU6,TOBAWISA00006,1
PDQ3TSSC1NS5,TOBAWISA00006,1
PKFJGA3GCA53,TOBAWISA00006,1
PQ54ZIYAGJK1,TOBAWISA00006,1
P54U45L55KV5,TOBAWISA00007,1
P6VCJW5GWWV1,TOBAWISA00007,1
PW4GU7G8OUF1,TOBAWISA00007,1
P5MNNCAVQ6E2,TOBAWISA00007,1
PEL5Y421XDV9,TOBAWISA00007,1
PUXA31GGM3X5,TOBAWISA00007,1
P6AERM99F6F5,TOBAWISA00008,1
PS2PVHUIFQ40,TOBAWISA00008,1
PQ55AYBLN593,TOBAWISA00008,1
PIV24PLP3E88,TOBAWISA00008,1
PZUZ0TAYM1P6,TOBAWISA00008,1
PF8J3O8FPDC7,TOBAWISA00008,1
PAHI0YEOXLB3,TOBAWISA00008,1
PAZTLM9D7BG1,TOBAWISA00008,1
PFQLMC894DA9,TOBAWISA00008,1
PKWVOVUH9TU7,TOBAWISA00008,1
PFP6766S8784,TOBAWISA00009,1
P3W4Y89AK6K7,TOBAWISA00009,1
P2AQTKFY9DN0,TOBAWISA00009,1
PWKK315VSUW6,TOBAWISA00009,1
PGCN9OFAF5Q3,TOBAWISA00009,1
PE5N6ZSEZJE4,TOBAWISA00009,1
P0VSM3AUO765,TOBAWISA00009,1
P4TVJDBUHGV6,TOBAWISA00009,1
PO2EFV6JIJU8,TOBAWISA00009,1
P2FJAPLPW275,TOBAWISA00009,1
PTGD0XG7T5I2,TOBAWISA00009,1
P0Y5SFRL3ZU1,TOBAWISA00009,1
P0O7V3I0VPP7,TOBAWISA00009,1
PMOY66JPY5R0,TOBAWISA00009,1
PD86NRL99PW5,TOBAWISA00009,1
PEH1JBDIHUR5,TOBAWISA00009,1
PU0VHSMO7WJ7,TOBAWISA00009,1
P7AV75MZLNX2,TOBAWISA00009,1
PO97XQ8J72T4,TOBAWISA00009,1
PCJ68W388NT2,TOBAWISA00009,1
PKCDNYV8T607,TOBAWISA00009,1
P0LXYNHVJZB2,TOBAWISA00009,1
PUIGE806KB20,TOBAWISA00009,1
P26XXGJBZ096,TOBAWISA00009,1
PMH41A1FYHI3,TOBAWISA00009,1
PQNKCOGU2R06,TOBAWISA00009,1
PNZVWQBV4KO1,TOBAWISA00009,1
PVBN6IDZKKM8,TOBAWISA00009,1
PSCNQ6ZE1047,TOBAWISA00009,1
P8CVJW802XA7,TOBAWISA00009,1
P88IAT8VABM0,TOBAWISA00009,1
PIXNQ58BAML8,TOBAWISA00009,1
P2B9MG7JVQE9,TOBAWISA00009,1
PS44ZXULSIR5,TOBAWISA00009,1
PLNAVQXX82H9,TOBAWISA00009,1
PASICA1GWA64,TOBAWISA00009,1
P5B5ZA6C0B33,TOBAWISA00009,1
PMXTC4KUXHE9,TOBAWISA00009,1
P8QNTGCRGQ74,TOBAWISA00009,1
PQKCF2326ME3,TOBAWISA00009,1
PJ36XK8EV5I6,TOBAWISA00009,1
PZW7SMRBS1E6,TOBAWISA00009,1
P3EJENV7YCI1,TOBAWISA00009,1
PVY0YHCEXV21,TOBAWISA00009,1
PY3709MR7MD7,TOBAWISA00009,1
PZPX4BAZ3TD1,TOBAWISA00009,1
PPXT3YDPJYL7,TOBAWISA00009,1
P4JU922CD3D1,TOBAWISA00009,1
PH10E1M8M0S3,TOBAWISA00009,1
PNM2IF2IOM12,TOBAWISA00009,1
PNL7FEF34QM6,TOBAWISA00009,1
P3F5A5CT4JZ0,TOBAWISA00009,1
P7SY54YR4YD7,TOBAWISA00009,1
P5UD80LMZUT4,TOBAWISA00009,1
PIPHE68ZJG96,TOBAWISA00009,1
PHFG38AHN519,TOBAWISA00009,1
PIM6U6GA0JQ1,TOBAWISA00009,1
P7QXCVDK01N9,TOBAWISA00009,1
PTBUMXWCM862,TOBAWISA00009,1
PSF4C0OIDIO8,TOBAWISA00009,1
PEDTRGNWG3Q8,TOBAWISA00009,1
PWTJ8I5JH0U5,TOBAWISA00009,1
PD2RPHZI5ZH8,TOBAWISA00009,1
P161CQXHL2T4,TOBAWISA00009,1
PJGEKF3FF9O9,TOBAWISA00009,1
PV45RP95JI08,TOBAWISA00009,1
PAS7L9NF0OF2,TOBAWISA00009,1
PFJV6OGYTQK3,TOBAWISA00009,1
P421U0CF8ZX5,TOBAWISA00009,1
P296ATWR4NE0,TOBAWISA00009,1
P0T44FTRU9M6,TOBAWISA00009,1
PIQ2132JOMN5,TOBAWISA00009,1
PL332F07UT16,TOBAWISA00009,1
P6H06Y19KB11,TOBAWISA00009,1
PE09DT7AOMC1,TOBAWISA00009,1
PYCD1TQUY1T0,TOBAWISA00009,1
PDTEP1S711Z0,TOBAWISA00009,1
PVXMQORF27X6,TOBAWISA00009,1
P0OY8KLS09E9,TOBAWISA00009,1
PDCB35KFDII8,TOBAWISA00009,1
PY7FXBFEMDV9,TOBAWISA00010,1
PF1KK9TCMIS4,TOBAWISA00010,1
PRZ2WSQBV3S5,TOBAWISA00010,1
PTZUL5R9NJ00,TOBAWISA00010,1
P33LIKBF2HY6,TOBAWISA00010,1
PCWRLLULW8T0,TOBAWISA00010,1
PXI3Z5ECPHO7,TOBAWISA00010,1
PRPM61ENFSH0,TOBAWISA00010,1
PKAUFJM5B8O5,TOBAWISA00010,1
PRJTM42RDXX0,TOBAWISA00010,1
PAZ5XEQDDV46,TOBAWISA00010,1
P1HKOCXH80X6,TOBAWISA00010,1
P1OUNUOZY232,TOBAWISA00010,1
PQAWT2BM2ZI7,TOBAWISA00010,1
PP6NX0H3ZP13,TOBAWISA00010,1
PZKG30TSVPW5,TOBAWISA00010,1
P7WTTK5OYX89,TOBAWISA00010,1
PILNUNARTSC9,TOBAWISA00010,1
P87OJTKOMDV2,TOBAWISA00010,1
P0D10TOEPW54,TOBAWISA00010,1
PRLV4LMO1KN5,TOBAWISA00010,1
P061WE4IBMR5,TOBAWISA00010,1
P5BUC3CWUDW6,TOBAWISA00010,1
PZ2K3XO6PI69,TOBAWISA00010,1
P7BFBXOJFTD4,TOBAWISA00010,1
PR2V81XZDNP3,TOBAWISA00010,1
PT8ZQGKZ5C11,TOBAWISA00010,1
PU4EF8BN8V94,TOBAWISA00010,1
PNKS785PVHR8,TOBAWISA00010,1
PJTPFG4J0P49,TOBAWISA00010,1
PECOF888RTT3,TOBAWISA00010,1
P7UOC8MVVOB7,TOBAWISA00010,1
PJXQ033KU8W4,TOBAWISA00010,1
PYXEZPMT7BI5,TOBAWISA00010,1
PRJA3CDNX9I6,TOBAWISA00010,1
PG80EBRER849,TOBAWISA00010,1
PKJ95ZRC2KZ2,TOBAWISA00010,1
PXDNEVFG3N12,TOBAWISA00010,1
PA9RA4R0YMQ7,TOBAWISA00010,1
PMBLMV46W681,TOBAWISA00010,1
P1J3G5FOLNP9,TOBAWISA00010,1
PN8VMWPPYMX6,TOBAWISA00010,1
P15GGRKLYCU2,TOBAWISA00010,1
PTH8E815TCP0,TOBAWISA00010,1
PW67L88B6EQ4,TOBAWISA00010,1
PUQ97YQ5YRJ2,TOBAWISA00010,1
PANB9QUHWYC3,TOBAWISA00011,1
PAZTLM9D7BG1,TOBAWISA00011,1
P3DDFS46CXE8,TOBAWISA00011,1
PP2U9XQWSA07,TOBAWISA00011,1
POF2GZ26C9I3,TOBAWISA00011,1
PR1CBDSPCJQ5,TOBAWISA00011,1
PKHV249LVAJ5,TOBAWISA00011,1
PCJGBRK27RX3,TOBAWISA00011,1
PUXA31GGM3X5,TOBAWISA00011,1
PH6TH1B4ISF3,TOBAWISA00011,1
PEL5Y421XDV9,TOBAWISA00011,1
PNX4YKNLCMW1,TOBAWISA00011,1
PHRIDBO29O83,TOBAWISA00012,1
PHA08ZDZMZ54,TOBAWISA00012,1
P7OV64SKVB23,TOBAWISA00012,1
PMLMMAP33686,TOBAWISA00012,1
PC3GZZ5PA9E9,TOBAWISA00012,1
POA2BDIYW230,TOBAWISA00012,1
PF8J3O8FPDC7,TOBAWISA00012,1
PNY5WSRDOT18,TOBAWISA00012,1
P1089VEDCCH8,TOBAWISA00012,1
PWQ66RLC8N73,TOBAWISA00012,1
PLVDIIT5U3N4,TOBAWISA00012,1
PGE56AS7SP58,TOBAWISA00012,1
P3YVMMKLDEC8,TOBAWISA00012,1
P2E0CLRJ9UF4,TOBAWISA00012,1
PVXO2MBJD227,TOBAWISA00012,1
PL81JQ0X5WE4,TOBAWISA00012,1
PKOY4WBW34S4,TOBAWISA00012,1
PDGAQT4ZDMV0,TOBAWISA00012,1
PGB7N6BE5MB5,TOBAWISA00012,1
PW6ZUSDJW228,TOBAWISA00012,1
P65F6HEJZ3K9,TOBAWISA00012,1
PEWB8R4BN219,TOBAWISA00012,1
PEFTNFUQOI14,TOBAWISA00012,1
PWU99ULKR9B3,TOBAWISA00012,1
PHGEB460KST3,TOBAWISA00012,1
P4MLMY3MAKB5,TOBAWISA00012,1
PQR7HARNTS07,TOBAWISA00012,1
PAHI0YEOXLB3,TOBAWISA00012,1
PSOYQ2ZANC33,TOBAWISA00012,1
PMMDL9SYFZK8,TOBAWISA00012,1
PSHLNUHQUF15,TOBAWISA00012,1
PONS74A2CS90,TOBAWISA00012,1
P5UHMMD90O05,TOBAWISA00012,1
PGPHWW20A500,TOBAWISA00012,1
PFQO11266AQ6,TOBAWISA00012,1
P0910YB6O1L1,TOBAWISA00012,1
PHMV7188H931,TOBAWISA00012,1
PEPR3M5BLP00,TOBAWISA00012,1
PDJ8LAIJ05Z9,TOBAWISA00012,1
PI6IU4Y9KQS8,TOBAWISA00012,1
PBSJF59X7MH0,TOBAWISA00012,1
PI7H0WCVGA29,TOBAWISA00012,1
PCBYK189R874,TOBAWISA00012,1
PARP6SOK1896,TOBAWISA00012,1
P3N9DYIDH740,TOBAWISA00012,1
P32H4A22H620,TOBAWISA00012,1
PYVWU4BRHF11,TOBAWISA00012,1
PZYF8XAN1M50,TOBAWISA00012,1
PFF2PZ9K25M8,TOBAWISA00012,1
P421U0CF8ZX5,TOBAWISA00012,1
P4BQJ72HQB34,TOBAWISA00012,1
PYJ3C2MQ9DE7,TOBAWISA00012,1
PRR3OHDN37J1,TOBAWISA00012,1
PQIUDOGYBNB0,TOBAWISA00012,1
PJ87DEFO9EQ8,TOBAWISA00012,1
P2Y1SR70ALF3,TOBAWISA00012,1
PRQ5IJR7Q5F6,TOBAWISA00012,1
PDZAXZ05VRB9,TOBAWISA00012,1
PMLXB9WYE8X2,TOBAWISA00012,1
P32IC0LUECJ8,TOBAWISA00012,1
PPV0J3BZWDJ4,TOBAWISA00012,1
PCTIOMC757I1,TOBAWISA00012,1
PNDLP3EEZV08,TOBAWISA00012,1
PCJ0798MY8U1,TOBAWISA00012,1
P2EUX6BV2KQ4,TOBAWISA00012,1
PZAK2VUYF194,TOBAWISA00012,1
PGBYZ03QEYR7,TOBAWISA00012,1
PS1GKR9GCC62,TOBAWISA00012,1
PJLIMP8KPZV0,TOBAWISA00012,1
PRJ1N837DYH8,TOBAWISA00012,1
PUPPKTJUEBV0,TOBAWISA00012,1
P4EMGTY494U3,TOBAWISA00012,1
P2R18MMR5XD5,TOBAWISA00012,1
PNBPSRDTPNF5,TOBAWISA00012,1
P5X56Q0172B2,TOBAWISA00012,1
PIE33FF7TF98,TOBAWISA00012,1
P8T12BV7L4B1,TOBAWISA00012,1
PN0E51VHL1B3,TOBAWISA00012,1
PBS4BYX9C6W5,TOBAWISA00012,1
PHR3Z7YCW623,TOBAWISA00012,1
PLG94BP8C1G2,TOBAWISA00012,1
PU8N9Q0A8R94,TOBAWISA00012,1
PLA172ECU343,TOBAWISA00012,1
PPY4YS630291,TOBAWISA00012,1
PIHQOED5LXV9,TOBAWISA00012,1
PZV0U16RM2C0,TOBAWISA00012,1
PUT3QUIG4H12,TOBAWISA00012,1
PJHQBB1HBPA9,TOBAWISA00012,1
PYBHXKXJ22B2,TOBAWISA00012,1
PMHM4UYVPZX0,TOBAWISA00012,1
PA5PBGGX4SR7,TOBAWISA00012,1
PRBUNC6G40I5,TOBAWISA00012,1
PK7ZAWS51Z65,TOBAWISA00012,1
PWY610ZN8163,TOBAWISA00012,1
PER2ARVAWS77,TOBAWISA00012,1
P85VXVI1X6G6,TOBAWISA00012,1
P0D3YCBRY7I6,TOBAWISA00012,1
PIO9NPJQMAP8,TOBAWISA00012,1
PV2RF3BG4IV3,TOBAWISA00012,1
P7186T4N7964,TOBAWISA00012,1
PZJMQWS1FFQ0,TOBAWISA00012,1
P2B9MG7JVQE9,TOBAWISA00012,1
PC1BDUPAGQL2,TOBAWISA00012,1
P6G6RUXNMEA0,TOBAWISA00012,1
PPZOEM76WHF1,TOBAWISA00012,1
PVW3UMKOMB98,TOBAWISA00012,1
PENJMHRKFUK1,TOBAWISA00012,1
PAGA0BCF9ZI0,TOBAWISA00012,1
PYKZAH7L4CG1,TOBAWISA00012,1
PJIHLD511642,TOBAWISA00012,1
PR2E4AXMO2B7,TOBAWISA00012,1
PLFUYTPMGPP5,TOBAWISA00012,1
P8JBVTHMFQO0,TOBAWISA00012,1
PUIAKYQRJCC6,TOBAWISA00012,1
P9UIL6ABMW79,TOBAWISA00012,1
PB6WS34DE3E3,TOBAWISA00012,1
PL7XKOWBDKA8,TOBAWISA00012,1
PMEOM56EPLV5,TOBAWISA00012,1
PSG8WYIK0813,TOBAWISA00012,1
PQ11G4V4RTY0,TOBAWISA00012,1
P4F809Z55AO8,TOBAWISA00012,1
P7S7G88FM3N8,TOBAWISA00012,1
PLCJF7MD21Q3,TOBAWISA00012,1
P9KO2CLT9XF3,TOBAWISA00012,1
PTCQWC7VWQ63,TOBAWISA00012,1
P9DQT73LE181,TOBAWISA00012,1
P5CWYZB8XUD7,TOBAWISA00012,1
PLEL2CW2X512,TOBAWISA00012,1
PILXM0FXQTN2,TOBAWISA00012,1
P0W4A6RM6DH2,TOBAWISA00012,1
P3BDS2BCB690,TOBAWISA00012,1
P9WKHXAMFQM4,TOBAWISA00012,1
P5XD8F2O2ZM1,TOBAWISA00012,1
PWSHG0AOX983,TOBAWISA00012,1
PXPFD0CSYTI1,TOBAWISA00012,1
PBQSERDUXLA0,TOBAWISA00012,1
P5BQ717C4QA3,TOBAWISA00012,1
P81FU2C1XWD4,TOBAWISA00012,1
P0TWFNJPR265,TOBAWISA00012,1
P21MBB94HZ00,TOBAWISA00012,1
PMKMI8YRGZG2,TOBAWISA00012,1
PNQC4FMAQKP7,TOBAWISA00012,1
PDJ8LAIJ05Z9,TOBAWISA00012,1
PZ05VJOTRCJ7,TOBAWISA00012,1
P5CR232ES611,TOBAWISA00012,1
PT6RRBZW2UP8,TOBAWISA00012,1
PDIRCZ9QD4U7,TOBAWISA00012,1
P8H74IA05KZ9,TOBAWISA00012,1
PAMWAQ6H6BJ8,TOBAWISA00012,1
PH2K49DSWHE8,TOBAWISA00012,1
P42VN8LQG7U6,TOBAWISA00012,1
PP2AQSGGFBU6,TOBAWISA00012,1
PHJE2QB6EY51,TOBAWISA00012,1
PM97U6Z5F4C1,TOBAWISA00012,1
PUXA31GGM3X5,TOBAWISA00012,1
PIHH4717THC0,TOBAWISA00012,1
PX7HSEJWC4Y1,TOBAWISA00012,1
PFVNKBV323K0,TOBAWISA00012,1
PYU9889O2LK8,TOBAWISA00012,1
PF6HCWDBYI18,TOBAWISA00012,1
PF8GK00VGV36,TOBAWISA00012,1
PY32H24SMJQ2,TOBAWISA00013,1
PBQBV9IOP7N5,TOBAWISA00013,1
P56HTRTVJAV2,TOBAWISA00013,1
P8CVJW802XA7,TOBAWISA00013,1
PMFF8M4Y8EC3,TOBAWISA00013,1
PDLD76TEROC6,TOBAWISA00013,1
PLNPQ3POOM03,TOBAWISA00013,1
PV8CFF7MR661,TOBAWISA00013,1
PGDE0JE7NM44,TOBAWISA00013,1
PWQ66RLC8N73,TOBAWISA00013,1
PXOO77CNRXJ4,TOBAWISA00014,1
PMHR3YCNF3Z1,TOBAWISA00014,1
PUZLBED5B636,TOBAWISA00014,1
PTVK60379ZS2,TOBAWISA00014,1
PD0MVD962HS0,TOBAWISA00014,1
PJOD253HYAW6,TOBAWISA00014,1
P58ILDLWCXB8,TOBAWISA00014,1
PL8E3C9X87S4,TOBAWISA00014,1
PG09YASORME6,TOBAWISA00015,1
PXK0GJUM3TJ2,TOBAWISA00015,1
PRK05E5XAKS8,TOBAWISA00015,1
P418ZNV1PYK6,TOBAWISA00015,1
P9UH2LSXSUV6,TOBAWISA00015,1
