head_id:token,relation_id:token,tail_id:token
res:Air_Terjun_Sampuran_Huta_Namora,hasDistrict,dis:BALIGE
res:Air_Terjun_Sampuran_Huta_Namora,hasRegency,reg:Toba_Samosir
res:Air_Terjun_Siboruon,hasDistrict,dis:BALIGE
res:Air_Terjun_Siboruon,hasRegency,reg:Toba_Samosir
res:Bukit_Senyum,hasDistrict,dis:AJIBATA
res:Bukit_Senyum,hasRegency,reg:Toba_Samosir
res:Singgolom,hasDistrict,dis:TAMPAHAN
res:Singgolom,hasRegency,reg:Toba_Samosir
res:Ponot_Waterfall,hasDistrict,dis:PINTUPOHANMERANTI
res:Ponot_Waterfall,hasRegency,reg:Toba_Samosir
res:Batu_Basiha,hasDistrict,dis:BALIGE
res:Batu_Basiha,hasRegency,reg:Toba_Samosir
res:Gereja_HKBP_DR.IL.Nommensen_Sigumpar,hasDistrict,dis:SIGUMPAR
res:Gereja_HKBP_DR.IL.Nommensen_Sigumpar,hasRegency,reg:Toba_Samosir
res:TB_Silalahi_Swimming_Pool,hasDistrict,dis:BALIGE
res:TB_Silalahi_Swimming_Pool,hasRegency,reg:Toba_Samosir
res:Labersa_Toba_Fantasi_Waterpark,hasDistrict,dis:BALIGE
res:Labersa_Toba_Fantasi_Waterpark,hasRegency,reg:Toba_Samosir
res:Gua_Liang_Sipege,hasDistrict,dis:BALIGE
res:Gua_Liang_Sipege,hasRegency,reg:Toba_Samosir
res:Makam_Missionaris_Pdt.DR.IL.Nommensen,hasDistrict,dis:SIGUMPAR
res:Makam_Missionaris_Pdt.DR.IL.Nommensen,hasRegency,reg:Toba_Samosir
res:Tomb_of_king_Sisingamangaraja_XII,hasDistrict,dis:BALIGE
res:Tomb_of_king_Sisingamangaraja_XII,hasRegency,reg:Toba_Samosir
res:Mual_Sirambe_Nauli,hasDistrict,dis:BALIGE
res:Mual_Sirambe_Nauli,hasRegency,reg:Toba_Samosir
res:Museum_Batak_TB_Silalahi_Center,hasDistrict,dis:BALIGE
res:Museum_Batak_TB_Silalahi_Center,hasRegency,reg:Toba_Samosir
res:Lumban_Binanga_Beach_Laguboti,hasDistrict,dis:LAGUBOTI
res:Lumban_Binanga_Beach_Laguboti,hasRegency,reg:Toba_Samosir
res:Pantai_Pakodian,hasDistrict,dis:TAMPAHAN
res:Pantai_Pakodian,hasRegency,reg:Toba_Samosir
res:Pantai_Pasir_Putih_Parparean,hasDistrict,dis:PORSEA
res:Pantai_Pasir_Putih_Parparean,hasRegency,reg:Toba_Samosir
res:Pantai_BUL_BUL,hasDistrict,dis:BALIGE
res:Pantai_BUL_BUL,hasRegency,reg:Toba_Samosir
res:Puncak_Sibodiala,hasDistrict,dis:BALIGE
res:Puncak_Sibodiala,hasRegency,reg:Toba_Samosir
res:Siregar_Aek_Nalas,hasDistrict,dis:ULUAN
res:Siregar_Aek_Nalas,hasRegency,reg:Toba_Samosir
res:The_Kaldera,hasDistrict,dis:AJIBATA
res:The_Kaldera,hasRegency,reg:Toba_Samosir
res:Puncak_Tara_Bunga,hasDistrict,dis:TAMPAHAN
res:Puncak_Tara_Bunga,hasRegency,reg:Toba_Samosir
res:Taman_Doa_Gurgur_YPKG,hasDistrict,dis:TAMPAHAN
res:Taman_Doa_Gurgur_YPKG,hasRegency,reg:Toba_Samosir
res:Taman_Eden_100_Toba,hasDistrict,dis:LUMBANJULU
res:Taman_Eden_100_Toba,hasRegency,reg:Toba_Samosir
res:Wisata_Bukit_Gibeon,hasDistrict,dis:LUMBANJULU
res:Wisata_Bukit_Gibeon,hasRegency,reg:Toba_Samosir
res:Wisata_Rumah_Pohon_Jalan_Raya_TaraBunga,hasDistrict,dis:TAMPAHAN
res:Wisata_Rumah_Pohon_Jalan_Raya_TaraBunga,hasRegency,reg:Toba_Samosir
res:Air_Terjun_Sampuran_Huta_Namora,nearbyRestaurant,res:Amora_Cafe
res:Air_Terjun_Sampuran_Huta_Namora,nearbyRestaurant,res:Tabo_seafood_Balige
res:Air_Terjun_Sampuran_Huta_Namora,nearbyRestaurant,res:Tampubolon_Lbn_Atas
res:Air_Terjun_Sampuran_Huta_Namora,nearbyRestaurant,res:Rm.Mariboto
res:Air_Terjun_Sampuran_Huta_Namora,nearbyRestaurant,res:KFC_Balige
res:Air_Terjun_Sampuran_Huta_Namora,nearbyRestaurant,res:Ataraxia_Cafe
res:Air_Terjun_Sampuran_Huta_Namora,nearbyRestaurant,res:Toba_bypass_cafe_&_resto
res:Air_Terjun_Sampuran_Huta_Namora,nearbyRestaurant,res:Cantik_Daijo_Cafe
res:Air_Terjun_Sampuran_Huta_Namora,nearbyRestaurant,res:rumah_makan_babi_panggang_karo_arih_ersada
res:Air_Terjun_Sampuran_Huta_Namora,nearbyRestaurant,res:Rumah_Makan_Muslim_Hafizah
res:Air_Terjun_Sampuran_Huta_Namora,nearbyRestaurant,res:Rumah_Makan_BOIMA_2_Khas_Batak
res:Air_Terjun_Sampuran_Huta_Namora,nearbyRestaurant,res:OS_COFFEE_cafe_&_resto
res:Air_Terjun_Sampuran_Huta_Namora,nearbyRestaurant,res:RM._Fly_Over_Laguboti
res:Air_Terjun_Sampuran_Huta_Namora,nearbyRestaurant,res:RM___Lapo_Kodian_Toba_Laguboti
res:Air_Terjun_Sampuran_Huta_Namora,nearbyRestaurant,res:Rumah_Makan_Martabe
res:Air_Terjun_Siboruon,nearbyRestaurant,res:Cafe_Hollywood
res:Air_Terjun_Siboruon,nearbyRestaurant,res:Meat_Toba_Resto
res:Air_Terjun_Siboruon,nearbyRestaurant,res:Foodpedia_Balige
res:Air_Terjun_Siboruon,nearbyRestaurant,res:Rumah_Makan_Sigiring_Giring
res:Air_Terjun_Siboruon,nearbyRestaurant,res:PADELTA_lapo
res:Air_Terjun_Siboruon,nearbyRestaurant,res:Warung_Kembar_KHAS_BATAK
res:Air_Terjun_Siboruon,nearbyRestaurant,res:Rumah_Makan_Khas_Batak_Lamhot
res:Air_Terjun_Siboruon,nearbyRestaurant,res:Tao_Tio_Coffee_and_Resto
res:Air_Terjun_Siboruon,nearbyRestaurant,res:Boruku
res:Air_Terjun_Siboruon,nearbyRestaurant,res:Tepi_Danau_Bistro
res:Air_Terjun_Siboruon,nearbyRestaurant,res:Renjana_Cafe
res:Air_Terjun_Siboruon,nearbyRestaurant,res:RM._GOMGOM_KHAS_BATAK
res:Air_Terjun_Siboruon,nearbyRestaurant,res:Caldera_Resto_and_Coffee
res:Air_Terjun_Siboruon,nearbyRestaurant,res:Smile_Coffee_&_Cafe
res:Air_Terjun_Siboruon,nearbyRestaurant,res:The_Deck_Balige_Restaurant_&_Lounge
res:Air_Terjun_Siboruon,nearbyRestaurant,res:Toba_Corner_Restaurant
res:Air_Terjun_Siboruon,nearbyRestaurant,res:Sihar_resto_&_coffee
res:Air_Terjun_Siboruon,nearbyRestaurant,res:Agatha_Space
res:Air_Terjun_Siboruon,nearbyRestaurant,"res:Kedai_Bakmi_""Bahagia""___""Sukaria"""
res:Air_Terjun_Siboruon,nearbyRestaurant,res:Rumah_Makan_Khas_Batak_TOBA_SAMOSIR
res:Air_Terjun_Siboruon,nearbyRestaurant,res:Rumah_Makan_Khas_Batak_Toba_Utara
res:Air_Terjun_Siboruon,nearbyRestaurant,res:BAKSO_BABI_BASECAME_BALIGE
res:Air_Terjun_Siboruon,nearbyRestaurant,res:Kedai_Bakmi_Bahagia_2
res:Air_Terjun_Siboruon,nearbyRestaurant,res:Rumah_Makan_Panca
res:Air_Terjun_Siboruon,nearbyRestaurant,res:Betesda_Cafe_Balige
res:Air_Terjun_Siboruon,nearbyRestaurant,res:Naga_Restoran
res:Air_Terjun_Siboruon,nearbyRestaurant,res:Santai_Cafe
res:Air_Terjun_Siboruon,nearbyRestaurant,res:Sang_Diva_Cafe_&_Resto
res:Air_Terjun_Siboruon,nearbyRestaurant,res:Vivi_Cafe
res:Air_Terjun_Siboruon,nearbyRestaurant,res:Damar_Toba_~_Lakeside_Eatery_&_Stay
res:Air_Terjun_Siboruon,nearbyRestaurant,res:Bulbul_Resto
res:Air_Terjun_Siboruon,nearbyRestaurant,res:Cafe_Galilea
res:Air_Terjun_Siboruon,nearbyRestaurant,res:Joyce_Cafe
res:Air_Terjun_Siboruon,nearbyRestaurant,res:AQUINO_CAFE
res:Air_Terjun_Siboruon,nearbyRestaurant,res:Toba_Rose_Hotel
res:Air_Terjun_Siboruon,nearbyRestaurant,res:Wita_Cafe
res:Air_Terjun_Siboruon,nearbyRestaurant,res:Cafe_terapung_timothi
res:Air_Terjun_Siboruon,nearbyRestaurant,res:Toba_Naria_Cafe
res:Air_Terjun_Siboruon,nearbyRestaurant,res:Kedai_Bakmi_Laris
res:Air_Terjun_Siboruon,nearbyRestaurant,res:Amora_Cafe
res:Air_Terjun_Siboruon,nearbyRestaurant,res:Rumah_Makan_Muslim_Berkah
res:Air_Terjun_Siboruon,nearbyRestaurant,res:Rumah_Makan_Pintu_Batu
res:Air_Terjun_Siboruon,nearbyRestaurant,res:Quality_Fried_Chicken
res:Air_Terjun_Siboruon,nearbyRestaurant,res:Chinese_Food_Gemar
res:Air_Terjun_Siboruon,nearbyRestaurant,res:Rumah_Makan_TONDONGTA
res:Air_Terjun_Siboruon,nearbyRestaurant,res:Kopi_Partungkoan_Balige
res:Air_Terjun_Siboruon,nearbyRestaurant,res:RAHAYU_STEAK
res:Air_Terjun_Siboruon,nearbyRestaurant,res:Balige_Seafood
res:Air_Terjun_Siboruon,nearbyRestaurant,res:Sinar_Minang_Restaurant_&_Convention_Hall
res:Air_Terjun_Siboruon,nearbyRestaurant,res:RM._Khas_Batak_Monalisa
res:Air_Terjun_Siboruon,nearbyRestaurant,res:Tabo_seafood_Balige
res:Air_Terjun_Siboruon,nearbyRestaurant,res:Bulbul_Resto
res:Air_Terjun_Siboruon,nearbyRestaurant,res:RESTO_&_HOMESTAY_LUMBAN_BULBUL
res:Air_Terjun_Siboruon,nearbyRestaurant,res:Tampubolon_Lbn_Atas
res:Air_Terjun_Siboruon,nearbyRestaurant,res:Rm.Mariboto
res:Air_Terjun_Siboruon,nearbyRestaurant,res:KFC_Balige
res:Air_Terjun_Siboruon,nearbyRestaurant,res:Lagos_Cafe
res:Air_Terjun_Siboruon,nearbyRestaurant,res:Ataraxia_Cafe
res:Air_Terjun_Siboruon,nearbyRestaurant,res:Hotdaina_Cafe_&_Resto
res:Air_Terjun_Siboruon,nearbyRestaurant,res:Lago_Hotel_&_Resto
res:Air_Terjun_Siboruon,nearbyRestaurant,res:Toba_bypass_cafe_&_resto
res:Air_Terjun_Siboruon,nearbyRestaurant,res:Cantik_Daijo_Cafe
res:Air_Terjun_Siboruon,nearbyRestaurant,res:rumah_makan_babi_panggang_karo_arih_ersada
res:Air_Terjun_Siboruon,nearbyRestaurant,res:Rumah_Makan_BOIMA_2_Khas_Batak
res:Air_Terjun_Siboruon,nearbyRestaurant,res:OS_COFFEE_cafe_&_resto
res:Air_Terjun_Siboruon,nearbyRestaurant,res:RM._Fly_Over_Laguboti
res:Air_Terjun_Siboruon,nearbyRestaurant,res:RM___Lapo_Kodian_Toba_Laguboti
res:Air_Terjun_Siboruon,nearbyRestaurant,res:Rumah_Makan_Martabe
res:Bukit_Senyum,nearbyRestaurant,res:Ririn_Kitchen_Kaldera_Toba
res:Bukit_Senyum,nearbyRestaurant,res:RM._Siganupari_Ajibata
res:Bukit_Senyum,nearbyRestaurant,res:Nom_Addict_Kitchen_&_Cafe_by_Mogi
res:Bukit_Senyum,nearbyRestaurant,res:Silintong_Restaurant
res:Bukit_Senyum,nearbyRestaurant,res:D'Cozy_Cafe_&_Resto_Ajibata_Parapat
res:Singgolom,nearbyRestaurant,res:Cafe_Hollywood
res:Singgolom,nearbyRestaurant,res:Meat_Toba_Resto
res:Singgolom,nearbyRestaurant,res:Foodpedia_Balige
res:Singgolom,nearbyRestaurant,res:Rumah_Makan_Sigiring_Giring
res:Singgolom,nearbyRestaurant,res:PADELTA_lapo
res:Singgolom,nearbyRestaurant,res:Warung_Kembar_KHAS_BATAK
res:Singgolom,nearbyRestaurant,res:Rumah_Makan_Khas_Batak_Lamhot
res:Singgolom,nearbyRestaurant,res:Tao_Tio_Coffee_and_Resto
res:Singgolom,nearbyRestaurant,res:Boruku
res:Singgolom,nearbyRestaurant,res:Tepi_Danau_Bistro
res:Singgolom,nearbyRestaurant,res:Renjana_Cafe
res:Singgolom,nearbyRestaurant,res:RM._GOMGOM_KHAS_BATAK
res:Singgolom,nearbyRestaurant,res:Caldera_Resto_and_Coffee
res:Singgolom,nearbyRestaurant,res:Smile_Coffee_&_Cafe
res:Singgolom,nearbyRestaurant,res:The_Deck_Balige_Restaurant_&_Lounge
res:Singgolom,nearbyRestaurant,res:Toba_Corner_Restaurant
res:Singgolom,nearbyRestaurant,res:Sihar_resto_&_coffee
res:Singgolom,nearbyRestaurant,res:Agatha_Space
res:Singgolom,nearbyRestaurant,"res:Kedai_Bakmi_""Bahagia""___""Sukaria"""
res:Singgolom,nearbyRestaurant,res:Rumah_Makan_Khas_Batak_TOBA_SAMOSIR
res:Singgolom,nearbyRestaurant,res:Rumah_Makan_Khas_Batak_Toba_Utara
res:Singgolom,nearbyRestaurant,res:BAKSO_BABI_BASECAME_BALIGE
res:Singgolom,nearbyRestaurant,res:Kedai_Bakmi_Bahagia_2
res:Singgolom,nearbyRestaurant,res:Rumah_Makan_Panca
res:Singgolom,nearbyRestaurant,res:Betesda_Cafe_Balige
res:Singgolom,nearbyRestaurant,res:Naga_Restoran
res:Singgolom,nearbyRestaurant,res:Santai_Cafe
res:Singgolom,nearbyRestaurant,res:Sang_Diva_Cafe_&_Resto
res:Singgolom,nearbyRestaurant,res:Vivi_Cafe
res:Singgolom,nearbyRestaurant,res:Damar_Toba_~_Lakeside_Eatery_&_Stay
res:Singgolom,nearbyRestaurant,res:Bulbul_Resto
res:Singgolom,nearbyRestaurant,res:Cafe_Galilea
res:Singgolom,nearbyRestaurant,res:Joyce_Cafe
res:Singgolom,nearbyRestaurant,res:AQUINO_CAFE
res:Singgolom,nearbyRestaurant,res:Toba_Rose_Hotel
res:Singgolom,nearbyRestaurant,res:Wita_Cafe
res:Singgolom,nearbyRestaurant,res:Cafe_terapung_timothi
res:Singgolom,nearbyRestaurant,res:Toba_Naria_Cafe
res:Singgolom,nearbyRestaurant,res:Kedai_Bakmi_Laris
res:Singgolom,nearbyRestaurant,res:Rumah_Makan_Muslim_Berkah
res:Singgolom,nearbyRestaurant,res:Rumah_Makan_Pintu_Batu
res:Singgolom,nearbyRestaurant,res:Quality_Fried_Chicken
res:Singgolom,nearbyRestaurant,res:Chinese_Food_Gemar
res:Singgolom,nearbyRestaurant,res:Rumah_Makan_TONDONGTA
res:Singgolom,nearbyRestaurant,res:Kopi_Partungkoan_Balige
res:Singgolom,nearbyRestaurant,res:RAHAYU_STEAK
res:Singgolom,nearbyRestaurant,res:Balige_Seafood
res:Singgolom,nearbyRestaurant,res:Sinar_Minang_Restaurant_&_Convention_Hall
res:Singgolom,nearbyRestaurant,res:RM._Khas_Batak_Monalisa
res:Singgolom,nearbyRestaurant,res:Tabo_seafood_Balige
res:Singgolom,nearbyRestaurant,res:Bulbul_Resto
res:Singgolom,nearbyRestaurant,res:RESTO_&_HOMESTAY_LUMBAN_BULBUL
res:Singgolom,nearbyRestaurant,res:Tampubolon_Lbn_Atas
res:Singgolom,nearbyRestaurant,res:KFC_Balige
res:Singgolom,nearbyRestaurant,res:Lagos_Cafe
res:Singgolom,nearbyRestaurant,res:Lago_Hotel_&_Resto
res:Ponot_Waterfall,nearbyRestaurant,res:Saulina_Hotel_dan_Restaurant
res:Ponot_Waterfall,nearbyRestaurant,res:Parhitean
res:Batu_Basiha,nearbyRestaurant,res:Cafe_Hollywood
res:Batu_Basiha,nearbyRestaurant,res:Foodpedia_Balige
res:Batu_Basiha,nearbyRestaurant,res:Rumah_Makan_Sigiring_Giring
res:Batu_Basiha,nearbyRestaurant,res:PADELTA_lapo
res:Batu_Basiha,nearbyRestaurant,res:Warung_Kembar_KHAS_BATAK
res:Batu_Basiha,nearbyRestaurant,res:Rumah_Makan_Khas_Batak_Lamhot
res:Batu_Basiha,nearbyRestaurant,res:Tao_Tio_Coffee_and_Resto
res:Batu_Basiha,nearbyRestaurant,res:Boruku
res:Batu_Basiha,nearbyRestaurant,res:Tepi_Danau_Bistro
res:Batu_Basiha,nearbyRestaurant,res:Renjana_Cafe
res:Batu_Basiha,nearbyRestaurant,res:RM._GOMGOM_KHAS_BATAK
res:Batu_Basiha,nearbyRestaurant,res:Caldera_Resto_and_Coffee
res:Batu_Basiha,nearbyRestaurant,res:Smile_Coffee_&_Cafe
res:Batu_Basiha,nearbyRestaurant,res:The_Deck_Balige_Restaurant_&_Lounge
res:Batu_Basiha,nearbyRestaurant,res:Toba_Corner_Restaurant
res:Batu_Basiha,nearbyRestaurant,res:Sihar_resto_&_coffee
res:Batu_Basiha,nearbyRestaurant,res:Agatha_Space
res:Batu_Basiha,nearbyRestaurant,"res:Kedai_Bakmi_""Bahagia""___""Sukaria"""
res:Batu_Basiha,nearbyRestaurant,res:Rumah_Makan_Khas_Batak_TOBA_SAMOSIR
res:Batu_Basiha,nearbyRestaurant,res:Rumah_Makan_Khas_Batak_Toba_Utara
res:Batu_Basiha,nearbyRestaurant,res:BAKSO_BABI_BASECAME_BALIGE
res:Batu_Basiha,nearbyRestaurant,res:Kedai_Bakmi_Bahagia_2
res:Batu_Basiha,nearbyRestaurant,res:Rumah_Makan_Panca
res:Batu_Basiha,nearbyRestaurant,res:Betesda_Cafe_Balige
res:Batu_Basiha,nearbyRestaurant,res:Naga_Restoran
res:Batu_Basiha,nearbyRestaurant,res:Santai_Cafe
res:Batu_Basiha,nearbyRestaurant,res:Sang_Diva_Cafe_&_Resto
res:Batu_Basiha,nearbyRestaurant,res:Vivi_Cafe
res:Batu_Basiha,nearbyRestaurant,res:Damar_Toba_~_Lakeside_Eatery_&_Stay
res:Batu_Basiha,nearbyRestaurant,res:Bulbul_Resto
res:Batu_Basiha,nearbyRestaurant,res:Cafe_Galilea
res:Batu_Basiha,nearbyRestaurant,res:Joyce_Cafe
res:Batu_Basiha,nearbyRestaurant,res:AQUINO_CAFE
res:Batu_Basiha,nearbyRestaurant,res:Toba_Rose_Hotel
res:Batu_Basiha,nearbyRestaurant,res:Wita_Cafe
res:Batu_Basiha,nearbyRestaurant,res:Cafe_terapung_timothi
res:Batu_Basiha,nearbyRestaurant,res:Toba_Naria_Cafe
res:Batu_Basiha,nearbyRestaurant,res:Kedai_Bakmi_Laris
res:Batu_Basiha,nearbyRestaurant,res:Amora_Cafe
res:Batu_Basiha,nearbyRestaurant,res:Rumah_Makan_Muslim_Berkah
res:Batu_Basiha,nearbyRestaurant,res:Rumah_Makan_Pintu_Batu
res:Batu_Basiha,nearbyRestaurant,res:Quality_Fried_Chicken
res:Batu_Basiha,nearbyRestaurant,res:Chinese_Food_Gemar
res:Batu_Basiha,nearbyRestaurant,res:Rumah_Makan_TONDONGTA
res:Batu_Basiha,nearbyRestaurant,res:Kopi_Partungkoan_Balige
res:Batu_Basiha,nearbyRestaurant,res:RAHAYU_STEAK
res:Batu_Basiha,nearbyRestaurant,res:Balige_Seafood
res:Batu_Basiha,nearbyRestaurant,res:Sinar_Minang_Restaurant_&_Convention_Hall
res:Batu_Basiha,nearbyRestaurant,res:RM._Khas_Batak_Monalisa
res:Batu_Basiha,nearbyRestaurant,res:Tabo_seafood_Balige
res:Batu_Basiha,nearbyRestaurant,res:Bulbul_Resto
res:Batu_Basiha,nearbyRestaurant,res:RESTO_&_HOMESTAY_LUMBAN_BULBUL
res:Batu_Basiha,nearbyRestaurant,res:Tampubolon_Lbn_Atas
res:Batu_Basiha,nearbyRestaurant,res:Rm.Mariboto
res:Batu_Basiha,nearbyRestaurant,res:KFC_Balige
res:Batu_Basiha,nearbyRestaurant,res:Lagos_Cafe
res:Batu_Basiha,nearbyRestaurant,res:Ataraxia_Cafe
res:Batu_Basiha,nearbyRestaurant,res:Hotdaina_Cafe_&_Resto
res:Batu_Basiha,nearbyRestaurant,res:Lago_Hotel_&_Resto
res:Batu_Basiha,nearbyRestaurant,res:Toba_bypass_cafe_&_resto
res:Batu_Basiha,nearbyRestaurant,res:Cantik_Daijo_Cafe
res:Batu_Basiha,nearbyRestaurant,res:rumah_makan_babi_panggang_karo_arih_ersada
res:Batu_Basiha,nearbyRestaurant,res:Rumah_Makan_Martabe
res:Gereja_HKBP_DR.IL.Nommensen_Sigumpar,nearbyRestaurant,res:Toba_bypass_cafe_&_resto
res:Gereja_HKBP_DR.IL.Nommensen_Sigumpar,nearbyRestaurant,res:Skuy_Living_Cafe_&_Resto
res:Gereja_HKBP_DR.IL.Nommensen_Sigumpar,nearbyRestaurant,res:Cantik_Daijo_Cafe
res:Gereja_HKBP_DR.IL.Nommensen_Sigumpar,nearbyRestaurant,res:rumah_makan_babi_panggang_karo_arih_ersada
res:Gereja_HKBP_DR.IL.Nommensen_Sigumpar,nearbyRestaurant,res:BPK
res:Gereja_HKBP_DR.IL.Nommensen_Sigumpar,nearbyRestaurant,res:Rumah_Makan_Muslim_Hafizah
res:Gereja_HKBP_DR.IL.Nommensen_Sigumpar,nearbyRestaurant,res:Rumah_Makan_BOIMA_2_Khas_Batak
res:Gereja_HKBP_DR.IL.Nommensen_Sigumpar,nearbyRestaurant,res:OS_COFFEE_cafe_&_resto
res:Gereja_HKBP_DR.IL.Nommensen_Sigumpar,nearbyRestaurant,res:RM._Fly_Over_Laguboti
res:Gereja_HKBP_DR.IL.Nommensen_Sigumpar,nearbyRestaurant,"res:Rm_Tona_""Masakan_Khas_Batak"""
res:Gereja_HKBP_DR.IL.Nommensen_Sigumpar,nearbyRestaurant,res:RM___Lapo_Kodian_Toba_Laguboti
res:Gereja_HKBP_DR.IL.Nommensen_Sigumpar,nearbyRestaurant,res:RUMAH_MAKAN_BATAK_SABAS
res:Gereja_HKBP_DR.IL.Nommensen_Sigumpar,nearbyRestaurant,res:Rumah_Makan_Martabe
res:Gereja_HKBP_DR.IL.Nommensen_Sigumpar,nearbyRestaurant,res:Cafè_WakuWaku_Toba
res:Gereja_HKBP_DR.IL.Nommensen_Sigumpar,nearbyRestaurant,res:Quality_Time_Cafe
res:Gereja_HKBP_DR.IL.Nommensen_Sigumpar,nearbyRestaurant,res:Lapo_Parratusan
res:Gereja_HKBP_DR.IL.Nommensen_Sigumpar,nearbyRestaurant,res:Toba_Seafood_Tumpah_Millenial
res:Gereja_HKBP_DR.IL.Nommensen_Sigumpar,nearbyRestaurant,res:Tabobah_Cafe
res:Gereja_HKBP_DR.IL.Nommensen_Sigumpar,nearbyRestaurant,res:RM_KHAS_BATAK_DAINANG
res:Gereja_HKBP_DR.IL.Nommensen_Sigumpar,nearbyRestaurant,res:RM_Khas_Batak_REVA
res:TB_Silalahi_Swimming_Pool,nearbyRestaurant,res:Cafe_Hollywood
res:TB_Silalahi_Swimming_Pool,nearbyRestaurant,res:Meat_Toba_Resto
res:TB_Silalahi_Swimming_Pool,nearbyRestaurant,res:Foodpedia_Balige
res:TB_Silalahi_Swimming_Pool,nearbyRestaurant,res:Rumah_Makan_Sigiring_Giring
res:TB_Silalahi_Swimming_Pool,nearbyRestaurant,res:PADELTA_lapo
res:TB_Silalahi_Swimming_Pool,nearbyRestaurant,res:Warung_Kembar_KHAS_BATAK
res:TB_Silalahi_Swimming_Pool,nearbyRestaurant,res:Rumah_Makan_Khas_Batak_Lamhot
res:TB_Silalahi_Swimming_Pool,nearbyRestaurant,res:Tao_Tio_Coffee_and_Resto
res:TB_Silalahi_Swimming_Pool,nearbyRestaurant,res:Boruku
res:TB_Silalahi_Swimming_Pool,nearbyRestaurant,res:Tepi_Danau_Bistro
res:TB_Silalahi_Swimming_Pool,nearbyRestaurant,res:Renjana_Cafe
res:TB_Silalahi_Swimming_Pool,nearbyRestaurant,res:RM._GOMGOM_KHAS_BATAK
res:TB_Silalahi_Swimming_Pool,nearbyRestaurant,res:Caldera_Resto_and_Coffee
res:TB_Silalahi_Swimming_Pool,nearbyRestaurant,res:Smile_Coffee_&_Cafe
res:TB_Silalahi_Swimming_Pool,nearbyRestaurant,res:The_Deck_Balige_Restaurant_&_Lounge
res:TB_Silalahi_Swimming_Pool,nearbyRestaurant,res:Toba_Corner_Restaurant
res:TB_Silalahi_Swimming_Pool,nearbyRestaurant,res:Sihar_resto_&_coffee
res:TB_Silalahi_Swimming_Pool,nearbyRestaurant,res:Agatha_Space
res:TB_Silalahi_Swimming_Pool,nearbyRestaurant,"res:Kedai_Bakmi_""Bahagia""___""Sukaria"""
res:TB_Silalahi_Swimming_Pool,nearbyRestaurant,res:Rumah_Makan_Khas_Batak_TOBA_SAMOSIR
res:TB_Silalahi_Swimming_Pool,nearbyRestaurant,res:Rumah_Makan_Khas_Batak_Toba_Utara
res:TB_Silalahi_Swimming_Pool,nearbyRestaurant,res:BAKSO_BABI_BASECAME_BALIGE
res:TB_Silalahi_Swimming_Pool,nearbyRestaurant,res:Kedai_Bakmi_Bahagia_2
res:TB_Silalahi_Swimming_Pool,nearbyRestaurant,res:Rumah_Makan_Panca
res:TB_Silalahi_Swimming_Pool,nearbyRestaurant,res:Betesda_Cafe_Balige
res:TB_Silalahi_Swimming_Pool,nearbyRestaurant,res:Naga_Restoran
res:TB_Silalahi_Swimming_Pool,nearbyRestaurant,res:Santai_Cafe
res:TB_Silalahi_Swimming_Pool,nearbyRestaurant,res:Sang_Diva_Cafe_&_Resto
res:TB_Silalahi_Swimming_Pool,nearbyRestaurant,res:Vivi_Cafe
res:TB_Silalahi_Swimming_Pool,nearbyRestaurant,res:Damar_Toba_~_Lakeside_Eatery_&_Stay
res:TB_Silalahi_Swimming_Pool,nearbyRestaurant,res:Bulbul_Resto
res:TB_Silalahi_Swimming_Pool,nearbyRestaurant,res:Cafe_Galilea
res:TB_Silalahi_Swimming_Pool,nearbyRestaurant,res:Joyce_Cafe
res:TB_Silalahi_Swimming_Pool,nearbyRestaurant,res:AQUINO_CAFE
res:TB_Silalahi_Swimming_Pool,nearbyRestaurant,res:Toba_Rose_Hotel
res:TB_Silalahi_Swimming_Pool,nearbyRestaurant,res:Wita_Cafe
res:TB_Silalahi_Swimming_Pool,nearbyRestaurant,res:Cafe_terapung_timothi
res:TB_Silalahi_Swimming_Pool,nearbyRestaurant,res:Toba_Naria_Cafe
res:TB_Silalahi_Swimming_Pool,nearbyRestaurant,res:Kedai_Bakmi_Laris
res:TB_Silalahi_Swimming_Pool,nearbyRestaurant,res:Amora_Cafe
res:TB_Silalahi_Swimming_Pool,nearbyRestaurant,res:Rumah_Makan_Muslim_Berkah
res:TB_Silalahi_Swimming_Pool,nearbyRestaurant,res:Rumah_Makan_Pintu_Batu
res:TB_Silalahi_Swimming_Pool,nearbyRestaurant,res:Quality_Fried_Chicken
res:TB_Silalahi_Swimming_Pool,nearbyRestaurant,res:Chinese_Food_Gemar
res:TB_Silalahi_Swimming_Pool,nearbyRestaurant,res:Rumah_Makan_TONDONGTA
res:TB_Silalahi_Swimming_Pool,nearbyRestaurant,res:Kopi_Partungkoan_Balige
res:TB_Silalahi_Swimming_Pool,nearbyRestaurant,res:RAHAYU_STEAK
res:TB_Silalahi_Swimming_Pool,nearbyRestaurant,res:Balige_Seafood
res:TB_Silalahi_Swimming_Pool,nearbyRestaurant,res:Sinar_Minang_Restaurant_&_Convention_Hall
res:TB_Silalahi_Swimming_Pool,nearbyRestaurant,res:RM._Khas_Batak_Monalisa
res:TB_Silalahi_Swimming_Pool,nearbyRestaurant,res:Tabo_seafood_Balige
res:TB_Silalahi_Swimming_Pool,nearbyRestaurant,res:Bulbul_Resto
